date,settlement_date,action,fund_name,isin,symbol,quantity,price,amount,broker,portfolio_reference,raw_line
2024-09-25,2024-09-27,BUY,iShares MSCI World Minimum Volatility Buy 1.083058 £51.2991 £55.56 25/09/24 27/09/24 None,IE00B8FHGS14,IE00B8FHGS14,1.083058,51.2991,55.56,World Minimum,IP00843395,iShares MSCI World Minimum Volatility Buy 1.083058 £51.2991 £55.56 25/09/24 27/09/24 None / ISIN IE00B8FHGS14 14:29:01
2024-09-25,2024-09-27,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,0.948342,59.9572,56.86,Unknown,IP00843395,Xtrackers S&P Europe ex UK / ISIN Buy 0.948342 £59.9572 £56.86 25/09/24 27/09/24 None IE00BGV5VM45 14:29:01
2024-09-25,2024-09-27,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 4.013839 £17.3375 £69.59 25/09/24 27/09/24 None Years,LU1439943090,LU1439943090,0.0,17.3375,69.59,None Years,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 4.013839 £17.3375 £69.59 25/09/24 27/09/24 None Years / ISIN LU1439943090 14:29:01
2024-09-25,2024-09-27,BUY,"Amundi Smart Overnight Return GBP Buy 0.040650 £1,145.1414 £46.55 25/09/24 27/09/24 None Hedged",LU1230136894,LU1230136894,0.04065,1145.1414,46.55,Amundi Smart,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.040650 £1,145.1414 £46.55 25/09/24 27/09/24 None Hedged / ISIN LU1230136894 14:29:02"
2024-09-25,2024-09-27,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,4.801042,24.9195,119.64,Vanguard Global,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 4.801042 £24.9195 £119.64 25/09/24 27/09/24 None IE00BG47K971 14:29:02
2024-09-25,2024-09-27,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.63112,34.3991,21.71,World Value,IP00843395,Xtrackers MSCI World Value / ISIN Buy 0.631120 £34.3991 £21.71 25/09/24 27/09/24 None IE00BL25JM42 14:29:02
2024-09-25,2024-09-27,BUY,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,427.9962,20.73,None,IP00843395,SPDR S&P 500 / ISIN IE00B6YX5C33 Buy 0.048435 £427.9962 £20.73 25/09/24 27/09/24 None 14:29:02
2024-09-25,2024-09-27,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,1.581123,105.8614,167.38,Lyxor Core,IP00843395,Lyxor Core UK Government Bond / ISIN Buy 1.581123 £105.8614 £167.38 25/09/24 27/09/24 None LU1407892592 14:29:03
2024-09-25,2024-09-27,SELL,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,94.9304,77.34,None,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Sell 0.814702 £94.9304 £77.34 25/09/24 27/09/24 None 14:29:11
2024-09-25,2024-09-27,SELL,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.411133,50.4216,20.73,World Momentum,IP00843395,Xtrackers MSCI World Momentum / ISIN Sell 0.411133 £50.4216 £20.73 25/09/24 27/09/24 None IE00BL25JP72 14:29:12
2024-09-25,2024-09-27,SELL,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,1.075018,27.1437,29.18,Emerging Markets,IP00843395,iShares MSCI Emerging Markets IMI / Sell 1.075018 £27.1437 £29.18 25/09/24 27/09/24 None ISIN IE00BKM4GZ66 14:29:12
2024-10-25,2024-10-29,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,97.0148,32.34,None,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 0.333351 £97.0148 £32.34 25/10/24 29/10/24 None 14:54:41
2024-10-25,2024-10-29,BUY,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,0.307999,27.6948,8.53,Emerging Markets,IP00843395,iShares MSCI Emerging Markets IMI / Buy 0.307999 £27.6948 £8.53 25/10/24 29/10/24 None ISIN IE00BKM4GZ66 14:54:41
2024-10-25,2024-10-29,BUY,"Amundi Smart Overnight Return GBP Buy 0.027059 £1,150.8185 £31.14 25/10/24 29/10/24 None Hedged",LU1230136894,LU1230136894,0.027059,1150.8185,31.14,Amundi Smart,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.027059 £1,150.8185 £31.14 25/10/24 29/10/24 None Hedged / ISIN LU1230136894 14:54:41"
2024-10-25,2024-10-29,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.3851,34.9519,13.46,World Value,IP00843395,Xtrackers MSCI World Value / ISIN Buy 0.385100 £34.9519 £13.46 25/10/24 29/10/24 None IE00BL25JM42 14:54:41
2024-10-25,2024-10-29,BUY,iShares MSCI World Minimum Volatility Buy 0.018992 £52.6537 £1.00 25/10/24 29/10/24 None,IE00B8FHGS14,IE00B8FHGS14,0.018992,52.6537,1.0,World Minimum,IP00843395,iShares MSCI World Minimum Volatility Buy 0.018992 £52.6537 £1.00 25/10/24 29/10/24 None / ISIN IE00B8FHGS14 14:54:41
2024-10-25,2024-10-29,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,6.087698,24.6447,150.03,Vanguard Global,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 6.087698 £24.6447 £150.03 25/10/24 29/10/24 None IE00BG47K971 14:54:41
2024-10-25,2024-10-29,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,1.126368,59.9981,67.58,Unknown,IP00843395,Xtrackers S&P Europe ex UK / ISIN Buy 1.126368 £59.9981 £67.58 25/10/24 29/10/24 None IE00BGV5VM45 14:54:41
2024-10-25,2024-10-29,BUY,iShares US Inflation-linked Bonds 0-5 Buy 3.773662 £4.8732 £18.39 25/10/24 29/10/24 None Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.8732,18.39,None Years,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 3.773662 £4.8732 £18.39 25/10/24 29/10/24 None Years / ISIN IE00BDZVHB89 14:54:42
2024-10-25,2024-10-29,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,0.972826,5.8694,5.71,World Small,IP00843395,iShares MSCI World Small Cap / ISIN Buy 0.972826 £5.8694 £5.71 25/10/24 29/10/24 None IE00BF4RFH31 14:54:42
2024-10-25,2024-10-29,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,1.588747,104.4659,165.97,Lyxor Core,IP00843395,Lyxor Core UK Government Bond / ISIN Buy 1.588747 £104.4659 £165.97 25/10/24 29/10/24 None LU1407892592 14:54:42
2024-10-25,2024-10-29,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,159.7656,13.91,None,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.087065 £159.7656 £13.91 25/10/24 29/10/24 None 14:54:42
2024-10-25,2024-10-29,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.212235 £17.3243 £55.65 25/10/24 29/10/24 None Years,LU1439943090,LU1439943090,0.0,17.3243,55.65,None Years,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.212235 £17.3243 £55.65 25/10/24 29/10/24 None Years / ISIN LU1439943090 14:54:42
2024-10-25,2024-10-29,SELL,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.255881,52.2899,13.38,World Momentum,IP00843395,Xtrackers MSCI World Momentum / ISIN Sell 0.255881 £52.2899 £13.38 25/10/24 29/10/24 None IE00BL25JP72 14:54:50
2024-10-25,2024-10-29,SELL,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.174532,55.6344,9.71,World Quality,IP00843395,Xtrackers MSCI World Quality / ISIN Sell 0.174532 £55.6344 £9.71 25/10/24 29/10/24 None IE00BL25JL35 14:54:50
2024-10-25,2024-10-29,SELL,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,450.2879,48.94,None,IP00843395,SPDR S&P 500 / ISIN IE00B6YX5C33 Sell 0.108686 £450.2879 £48.94 25/10/24 29/10/24 None 14:54:50
2024-11-25,2024-11-27,BUY,iShares US Inflation-linked Bonds 0-5 Buy 7.690601 £4.7317 £36.39 25/11/24 27/11/24 None Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.7317,36.39,None Years,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 7.690601 £4.7317 £36.39 25/11/24 27/11/24 None Years / ISIN IE00BDZVHB89 15:27:30
2024-11-25,2024-11-27,BUY,"Amundi Smart Overnight Return GBP Buy 0.033878 £1,155.6172 £39.15 25/11/24 27/11/24 None Hedged",LU1230136894,LU1230136894,0.033878,1155.6172,39.15,Amundi Smart,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.033878 £1,155.6172 £39.15 25/11/24 27/11/24 None Hedged / ISIN LU1230136894 15:27:30"
2024-11-25,2024-11-27,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,4.504662,24.6744,111.15,Vanguard Global,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 4.504662 £24.6744 £111.15 25/11/24 27/11/24 None IE00BG47K971 15:27:30
2024-11-25,2024-11-27,BUY,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,2.608538,27.5096,71.76,Emerging Markets,IP00843395,iShares MSCI Emerging Markets IMI / Buy 2.608538 £27.5096 £71.76 25/11/24 27/11/24 None ISIN IE00BKM4GZ66 15:27:30
2024-11-25,2024-11-27,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.717090 £17.3280 £64.41 25/11/24 27/11/24 None Years,LU1439943090,LU1439943090,0.0,17.328,64.41,None Years,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.717090 £17.3280 £64.41 25/11/24 27/11/24 None Years / ISIN LU1439943090 15:27:30
2024-11-25,2024-11-27,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,1.620147,104.151,168.74,Lyxor Core,IP00843395,Lyxor Core UK Government Bond / ISIN Buy 1.620147 £104.1510 £168.74 25/11/24 27/11/24 None LU1407892592 15:27:31
2024-11-25,2024-11-27,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,99.4973,1.92,None,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 0.019297 £99.4973 £1.92 25/11/24 27/11/24 None 15:27:31
2024-11-25,2024-11-27,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,160.8536,16.28,None,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.101210 £160.8536 £16.28 25/11/24 27/11/24 None 15:27:31
2024-11-25,2024-11-27,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,2.246985,58.4917,131.43,Unknown,IP00843395,Xtrackers S&P Europe ex UK / ISIN Buy 2.246985 £58.4917 £131.43 25/11/24 27/11/24 None IE00BGV5VM45 15:27:31
2024-11-25,2024-11-27,SELL,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.15838,57.583,9.12,World Quality,IP00843395,Xtrackers MSCI World Quality / ISIN Sell 0.158380 £57.5830 £9.12 25/11/24 27/11/24 None IE00BL25JL35 15:27:40
2024-11-25,2024-11-27,SELL,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.264676,54.5572,14.44,World Momentum,IP00843395,Xtrackers MSCI World Momentum / ISIN Sell 0.264676 £54.5572 £14.44 25/11/24 27/11/24 None IE00BL25JP72 15:27:40
2024-11-25,2024-11-27,SELL,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,476.6257,61.01,None,IP00843395,SPDR S&P 500 / ISIN IE00B6YX5C33 Sell 0.128004 £476.6257 £61.01 25/11/24 27/11/24 None 15:27:40
2024-11-25,2024-11-27,SELL,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.160266,36.1274,5.79,World Value,IP00843395,Xtrackers MSCI World Value / ISIN Sell 0.160266 £36.1274 £5.79 25/11/24 27/11/24 None IE00BL25JM42 15:27:41
2024-11-25,2024-11-27,SELL,iShares MSCI World Minimum Volatility Sell 0.265790 £54.8553 £14.58 25/11/24 27/11/24 None,IE00B8FHGS14,IE00B8FHGS14,0.26579,54.8553,14.58,World Minimum,IP00843395,iShares MSCI World Minimum Volatility Sell 0.265790 £54.8553 £14.58 25/11/24 27/11/24 None / ISIN IE00B8FHGS14 15:27:41
2024-11-25,2024-11-27,SELL,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,8.024546,6.3991,51.35,World Small,IP00843395,iShares MSCI World Small Cap / ISIN Sell 8.024546 £6.3991 £51.35 25/11/24 27/11/24 None IE00BF4RFH31 15:27:41
2024-12-27,2024-12-31,BUY,iShares US Inflation-linked Bonds 0-5 Buy 1.291210 £4.7319 £6.11 27/12/24 31/12/24 None Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.7319,6.11,None Years,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 1.291210 £4.7319 £6.11 27/12/24 31/12/24 None Years / ISIN IE00BDZVHB89 15:55:00
2024-12-27,2024-12-31,BUY,"Amundi Smart Overnight Return GBP Buy 0.004783 £1,160.3596 £5.55 27/12/24 31/12/24 None Hedged",LU1230136894,LU1230136894,0.004783,1160.3596,5.55,Amundi Smart,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.004783 £1,160.3596 £5.55 27/12/24 31/12/24 None Hedged / ISIN LU1230136894 15:55:00"
2024-12-27,2024-12-31,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,2.213229,99.4474,220.1,Lyxor Core,IP00843395,Lyxor Core UK Government Bond / ISIN Buy 2.213229 £99.4474 £220.10 27/12/24 31/12/24 None LU1407892592 15:55:06
2024-12-27,2024-12-31,BUY,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,0.693441,58.1448,40.32,Unknown,IP00843395,Xtrackers S&P Europe ex UK / ISIN Buy 0.693441 £58.1448 £40.32 27/12/24 31/12/24 None IE00BGV5VM45 15:55:06
2024-12-27,2024-12-31,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,8.587682,6.0377,51.85,World Small,IP00843395,iShares MSCI World Small Cap / ISIN Buy 8.587682 £6.0377 £51.85 27/12/24 31/12/24 None IE00BF4RFH31 15:55:06
2024-12-27,2024-12-31,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,1.060473,35.2767,37.41,World Value,IP00843395,Xtrackers MSCI World Value / ISIN Buy 1.060473 £35.2767 £37.41 27/12/24 31/12/24 None IE00BL25JM42 15:55:06
2024-12-27,2024-12-31,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.507647 £17.0085 £59.66 27/12/24 31/12/24 None Years,LU1439943090,LU1439943090,0.0,17.0085,59.66,None Years,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 3.507647 £17.0085 £59.66 27/12/24 31/12/24 None Years / ISIN LU1439943090 15:55:06
2024-12-27,2024-12-31,BUY,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,1.375115,27.2922,37.53,Emerging Markets,IP00843395,iShares MSCI Emerging Markets IMI / Buy 1.375115 £27.2922 £37.53 27/12/24 31/12/24 None ISIN IE00BKM4GZ66 15:55:06
2024-12-27,2024-12-31,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,2.548015,24.5838,62.64,Vanguard Global,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 2.548015 £24.5838 £62.64 27/12/24 31/12/24 None IE00BG47K971 15:55:07
2024-12-27,2024-12-31,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.119477,54.32,6.49,World Momentum,IP00843395,Xtrackers MSCI World Momentum / ISIN Buy 0.119477 £54.3200 £6.49 27/12/24 31/12/24 None IE00BL25JP72 15:55:07
2024-12-27,2024-12-31,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,99.063,42.11,None,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 0.425083 £99.0630 £42.11 27/12/24 31/12/24 None 15:55:07
2024-12-27,2024-12-31,BUY,iShares MSCI World Minimum Volatility Buy 0.934476 £53.0885 £49.61 27/12/24 31/12/24 None,IE00B8FHGS14,IE00B8FHGS14,0.934476,53.0885,49.61,World Minimum,IP00843395,iShares MSCI World Minimum Volatility Buy 0.934476 £53.0885 £49.61 27/12/24 31/12/24 None / ISIN IE00B8FHGS14 15:55:07
2024-12-27,2024-12-31,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.451874,56.6308,25.59,World Quality,IP00843395,Xtrackers MSCI World Quality / ISIN Buy 0.451874 £56.6308 £25.59 27/12/24 31/12/24 None IE00BL25JL35 15:55:08
2024-12-27,2024-12-31,BUY,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,474.2336,12.81,None,IP00843395,SPDR S&P 500 / ISIN IE00B6YX5C33 Buy 0.027012 £474.2336 £12.81 27/12/24 31/12/24 None 15:55:08
2024-12-27,2024-12-31,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,158.0907,16.6,None,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.105003 £158.0907 £16.60 27/12/24 31/12/24 None 15:55:08
2025-01-27,2025-01-29,BUY,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,0.927629,100.0615,92.82,Lyxor Core,IP00843395,Lyxor Core UK Government Bond / ISIN Buy 0.927629 £100.0615 £92.82 27/01/25 29/01/25 None LU1407892592 15:42:57
2025-01-27,2025-01-29,BUY,"Amundi Smart Overnight Return GBP Buy 0.032145 £1,165.3445 £37.46 27/01/25 29/01/25 None Hedged",LU1230136894,LU1230136894,0.032145,1165.3445,37.46,Amundi Smart,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.032145 £1,165.3445 £37.46 27/01/25 29/01/25 None Hedged / ISIN LU1230136894 15:42:57"
2025-01-27,2025-01-29,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.264004,55.643,14.69,World Momentum,IP00843395,Xtrackers MSCI World Momentum / ISIN Buy 0.264004 £55.6430 £14.69 27/01/25 29/01/25 None IE00BL25JP72 15:42:57
2025-01-27,2025-01-29,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,99.9051,165.92,None,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 1.660775 £99.9051 £165.92 27/01/25 29/01/25 None 15:42:57
2025-01-27,2025-01-29,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,3.852168,24.6147,94.82,Vanguard Global,IP00843395,Vanguard Global Aggregate Bonds / ISIN Buy 3.852168 £24.6147 £94.82 27/01/25 29/01/25 None IE00BG47K971 15:42:57
2025-01-27,2025-01-29,BUY,iShares US Inflation-linked Bonds 0-5 Buy 2.291219 £4.7747 £10.94 27/01/25 29/01/25 None Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.7747,10.94,None Years,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 2.291219 £4.7747 £10.94 27/01/25 29/01/25 None Years / ISIN IE00BDZVHB89 15:42:57
2025-01-27,2025-01-29,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 2.922492 £17.1086 £50.00 27/01/25 29/01/25 None Years,LU1439943090,LU1439943090,0.0,17.1086,50.0,None Years,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Buy 2.922492 £17.1086 £50.00 27/01/25 29/01/25 None Years / ISIN LU1439943090 15:42:57
2025-01-27,2025-01-29,BUY,iShares MSCI World Minimum Volatility Buy 0.132842 £54.5761 £7.25 27/01/25 29/01/25 None,IE00B8FHGS14,IE00B8FHGS14,0.132842,54.5761,7.25,World Minimum,IP00843395,iShares MSCI World Minimum Volatility Buy 0.132842 £54.5761 £7.25 27/01/25 29/01/25 None / ISIN IE00B8FHGS14 15:42:57
2025-01-27,2025-01-29,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.371737,57.8365,21.5,World Quality,IP00843395,Xtrackers MSCI World Quality / ISIN Buy 0.371737 £57.8365 £21.50 27/01/25 29/01/25 None IE00BL25JL35 15:42:57
2025-01-27,2025-01-29,BUY,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,2.822271,27.2581,76.93,Emerging Markets,IP00843395,iShares MSCI Emerging Markets IMI / Buy 2.822271 £27.2581 £76.93 27/01/25 29/01/25 None ISIN IE00BKM4GZ66 15:42:57
2025-01-27,2025-01-29,BUY,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,482.2429,45.15,None,IP00843395,SPDR S&P 500 / ISIN IE00B6YX5C33 Buy 0.093625 £482.2429 £45.15 27/01/25 29/01/25 None 15:42:58
2025-01-27,2025-01-29,SELL,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,0.205161,6.239,1.28,World Small,IP00843395,iShares MSCI World Small Cap / ISIN Sell 0.205161 £6.2390 £1.28 27/01/25 29/01/25 None IE00BF4RFH31 15:43:05
2025-01-27,2025-01-29,SELL,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,165.6954,13.45,None,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Sell 0.081173 £165.6954 £13.45 27/01/25 29/01/25 None 15:43:05
2025-01-27,2025-01-29,SELL,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.443688,36.7375,16.3,World Value,IP00843395,Xtrackers MSCI World Value / ISIN Sell 0.443688 £36.7375 £16.30 27/01/25 29/01/25 None IE00BL25JM42 15:43:06
2025-01-27,2025-01-29,SELL,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,1.543297,62.0489,95.76,Unknown,IP00843395,Xtrackers S&P Europe ex UK / ISIN Sell 1.543297 £62.0489 £95.76 27/01/25 29/01/25 None IE00BGV5VM45 15:43:06
2025-02-13,2025-02-17,SELL,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.540735,58.291,31.52,World Momentum,IP00843395,Xtrackers MSCI World Momentum / ISIN Sell 0.540735 £58.2910 £31.52 13/02/25 17/02/25 None IE00BL25JP72 15:07:48
2025-02-13,2025-02-17,SELL,SPDR S&P 500,IE00B6YX5C33,IE00B6YX5C33,500.0,485.7929,60.66,None,IP00843395,SPDR S&P 500 / ISIN IE00B6YX5C33 Sell 0.124868 £485.7929 £60.66 13/02/25 17/02/25 None 15:07:48
2025-02-13,2025-02-17,SELL,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,5.267206,24.7056,130.13,Vanguard Global,IP00843395,Vanguard Global Aggregate Bonds / ISIN Sell 5.267206 £24.7056 £130.13 13/02/25 17/02/25 None IE00BG47K971 15:07:48
2025-02-13,2025-02-17,SELL,Xtrackers S&P Europe ex UK,IE00BGV5VM45,IE00BGV5VM45,1.293065,64.3432,83.2,Unknown,IP00843395,Xtrackers S&P Europe ex UK / ISIN Sell 1.293065 £64.3432 £83.20 13/02/25 17/02/25 None IE00BGV5VM45 15:07:48
2025-02-13,2025-02-17,SELL,iShares US Inflation-linked Bonds 0-5 Sell 4.177328 £4.7853 £19.99 13/02/25 17/02/25 None Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.7853,19.99,None Years,IP00843395,iShares US Inflation-linked Bonds 0-5 Sell 4.177328 £4.7853 £19.99 13/02/25 17/02/25 None Years / ISIN IE00BDZVHB89 15:07:49
2025-02-13,2025-02-17,SELL,"Amundi Smart Overnight Return GBP Sell 0.042788 £1,168.5519 £50.00 13/02/25 17/02/25 None Hedged",LU1230136894,LU1230136894,0.042788,1168.5519,50.0,Amundi Smart,IP00843395,"Amundi Smart Overnight Return GBP Sell 0.042788 £1,168.5519 £50.00 13/02/25 17/02/25 None Hedged / ISIN LU1230136894 15:07:49"
2025-02-13,2025-02-17,SELL,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,1.086893,37.5381,40.8,World Value,IP00843395,Xtrackers MSCI World Value / ISIN Sell 1.086893 £37.5381 £40.80 13/02/25 17/02/25 None IE00BL25JM42 15:07:49
2025-02-13,2025-02-17,SELL,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.694362,58.4997,40.62,World Quality,IP00843395,Xtrackers MSCI World Quality / ISIN Sell 0.694362 £58.4997 £40.62 13/02/25 17/02/25 None IE00BL25JL35 15:07:49
2025-02-13,2025-02-17,SELL,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,4.795902,6.2365,29.91,World Small,IP00843395,iShares MSCI World Small Cap / ISIN Sell 4.795902 £6.2365 £29.91 13/02/25 17/02/25 None IE00BF4RFH31 15:07:49
2025-02-13,2025-02-17,SELL,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,100.8065,172.2,None,IP00843395,Xtrackers S&P 500 / ISIN IE00BM67HX07 Sell 1.708222 £100.8065 £172.20 13/02/25 17/02/25 None 15:07:49
2025-02-13,2025-02-17,SELL,iShares MSCI World Minimum Volatility Sell 0.735205 £55.8755 £41.08 13/02/25 17/02/25 None,IE00B8FHGS14,IE00B8FHGS14,0.735205,55.8755,41.08,World Minimum,IP00843395,iShares MSCI World Minimum Volatility Sell 0.735205 £55.8755 £41.08 13/02/25 17/02/25 None / ISIN IE00B8FHGS14 15:07:49
2025-02-13,2025-02-17,SELL,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,170.4761,20.6,None,IP00843395,iShares FTSE 100 / ISIN IE00B53HP851 Sell 0.120838 £170.4761 £20.60 13/02/25 17/02/25 None 15:07:49
2025-02-13,2025-02-17,SELL,Amundi FTSE Actuaries UK Gilts 0-5 Sell 4.084945 £17.1752 £70.16 13/02/25 17/02/25 None Years,LU1439943090,LU1439943090,0.0,17.1752,70.16,None Years,IP00843395,Amundi FTSE Actuaries UK Gilts 0-5 Sell 4.084945 £17.1752 £70.16 13/02/25 17/02/25 None Years / ISIN LU1439943090 15:07:58
2025-02-13,2025-02-17,SELL,Unknown Fund,IE00BKM4GZ66,IE00BKM4GZ66,2.575152,28.041,72.21,Emerging Markets,IP00843395,iShares MSCI Emerging Markets IMI / Sell 2.575152 £28.0410 £72.21 13/02/25 17/02/25 None ISIN IE00BKM4GZ66 15:07:58
2025-02-13,2025-02-17,SELL,Lyxor Core UK Government Bond,LU1407892592,LU1407892592,1.396136,100.8784,140.84,Lyxor Core,IP00843395,Lyxor Core UK Government Bond / ISIN Sell 1.396136 £100.8784 £140.84 13/02/25 17/02/25 None LU1407892592 15:11:45
2025-02-25,2025-02-27,BUY,"Amundi Smart Overnight Return GBP Buy 0.030686 £1,169.9146 £35.90 25/02/25 27/02/25 None Hedged",LU1230136894,LU1230136894,0.030686,1169.9146,35.9,Amundi Smart,IP00843395,"Amundi Smart Overnight Return GBP Buy 0.030686 £1,169.9146 £35.90 25/02/25 27/02/25 None Hedged / ISIN LU1230136894 15:53:56"
2025-02-25,2025-02-27,BUY,iShares US Inflation-linked Bonds 0-5 Buy 2.384352 £4.8189 £11.49 25/02/25 27/02/25 None Years,IE00BDZVHB89,IE00BDZVHB89,0.0,4.8189,11.49,None Years,IP00843395,iShares US Inflation-linked Bonds 0-5 Buy 2.384352 £4.8189 £11.49 25/02/25 27/02/25 None Years / ISIN IE00BDZVHB89 15:53:57
